Country,Name,Contact,CountryCode,Course,Currency_Code,Currency_x,Currency_y,Units,Buy,Sell
panama,Laura Trujillo,001-883-470-6465x105,UY,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
christmas island,Jaime Avila,(259)881-7519x29719,HT,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
panama,Isaac Lowe,(443)219-3099x6053,MU,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
japan,Peter Davis,(534)425-7503,AO,PHP,JPY,Yen,Japanese Yen,10,8.63,8.67
china,Xavier Davis,4935140007,LB,Java,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
ecuador,Robert Garrett,993.469.7582x55497,CV,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
greece,Matthew Ward,3012154483,FJ,Java,EUR,Euro,European Euro,1,143.56,144.21
italy,Matthew Jordan,8729715232,AG,Python,EUR,Euro,European Euro,1,143.56,144.21
croatia,Austin Garza,(450)335-2199x318,MK,Java,EUR,Euro,European Euro,1,143.56,144.21
guam,James Riley,410-437-7589,AT,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
puerto rico,Jennifer Hudson,(617)851-6714,KH,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
christmas island,Michael Delgado,+1-996-268-2959,CU,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
jersey,Emily Moore,+1-581-438-8837,DE,PHP,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
germany,Robert Franklin,(420)490-2716x3116,SN,C#,EUR,Euro,European Euro,1,143.56,144.21
american samoa,Lisa Allen,725-837-7109x680,VE,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
italy,Norma Thompson,001-916-308-8095x817,ZA,C#,EUR,Euro,European Euro,1,143.56,144.21
greenland,Jasmine Gallagher,(510)717-4172,MW,C#,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
singapore,Annette Macias,(407)879-0181,ZW,PHP,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
germany,Abigail Perkins,963.962.8885x9300,IN,C#,EUR,Euro,European Euro,1,143.56,144.21
bahrain,Nicole Bates,3716711317,PW,Python,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
andorra,Kevin Cameron,(377)498-0754x52030,CZ,PHP,EUR,Euro,European Euro,1,143.56,144.21
hong kong,Lauren Kelly,742-432-1463x2509,NO,Python,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
andorra,Madison Rodriguez,509.501.4910,MZ,PHP,EUR,Euro,European Euro,1,143.56,144.21
portugal,Erika Wood,927.690.9936x559,GD,Python,EUR,Euro,European Euro,1,143.56,144.21
ecuador,Peter Cabrera,001-549-699-0305x9717,CD,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
guam,Sara Harrison,001-919-725-8138x29749,ZA,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
american samoa,Amanda Johnson,(796)769-4542x2054,IE,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
nauru,Jeremy Griffin,+1-439-518-0430,PS,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
singapore,Jonathan Ryan,748-456-9031,JM,C#,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
finland,Kelsey Wright,+1-504-208-6180x954,EC,Java,EUR,Euro,European Euro,1,143.56,144.21
monaco,Kimberly Clark,(834)705-9737x21076,JM,PHP,EUR,Euro,European Euro,1,143.56,144.21
austria,Donna Roberts,(558)642-8925x865,BH,PHP,EUR,Euro,European Euro,1,143.56,144.21
slovenia,Caitlin Boyd,+1-935-939-6616,ID,Python,EUR,Euro,European Euro,1,143.56,144.21
kuwait,Alexa Wade,323-475-3969x4436,ES,Python,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
france,Kendra Brown,(944)817-8797x1065,AF,C#,EUR,Euro,European Euro,1,143.56,144.21
slovenia,Jane Torres,001-896-225-1954x985,PE,PHP,EUR,Euro,European Euro,1,143.56,144.21
timor-leste,Gavin Simon,(753)556-3774,BD,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
puerto rico,Dale Robinson,(453)461-6298x3902,MD,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
singapore,Patricia Barron,(672)598-5857x279,AT,PHP,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
ecuador,Jennifer Cherry,733-293-3650,AE,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
germany,Kim Fletcher,001-528-646-5216x635,PS,Java,EUR,Euro,European Euro,1,143.56,144.21
ecuador,Stephanie Stafford,+1-783-244-8397,,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
thailand,Laura Cisneros,+1-645-250-2976x8092,FM,Python,THB,Baht,Thai Baht,1,3.62,3.63
guernsey,Bryan James,(391)367-0262x7989,CO,Java,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
guernsey,Richard Watson,3837335592,BH,Java,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
latvia,Kayla Thompson,865.754.3070x23535,ER,Python,EUR,Euro,European Euro,1,143.56,144.21
singapore,Thomas Carson,001-649-884-6355x2747,JO,C#,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
croatia,Amanda Ellis,(948)624-8508x50208,UY,Java,EUR,Euro,European Euro,1,143.56,144.21
france,Roberto Lambert,739-587-7794x98073,NL,Java,EUR,Euro,European Euro,1,143.56,144.21
lithuania,William Perez,(400)739-9154x05678,ID,Java,EUR,Euro,European Euro,1,143.56,144.21
ireland,Joshua Jenkins,+1-847-498-5192x14474,DM,C#,EUR,Euro,European Euro,1,143.56,144.21
portugal,Daniel Gonzalez,972-971-3684x732,ER,C#,EUR,Euro,European Euro,1,143.56,144.21
qatar,Holly Davila,662.435.3134,SR,PHP,QAR,Qatari Rial,Qatari Riyal,1,36.57,36.73
finland,Nicholas Moore,001-556-322-8752x12395,BT,Python,EUR,Euro,European Euro,1,143.56,144.21
san marino,Jeremy Hawkins,001-316-470-4700x479,MD,PHP,EUR,Euro,European Euro,1,143.56,144.21
latvia,Valerie Combs,919-213-6827,SD,C#,EUR,Euro,European Euro,1,143.56,144.21
malta,Edward Diaz,4896683613,ST,PHP,EUR,Euro,European Euro,1,143.56,144.21
croatia,Mary Carlson,226.641.3320x65901,AO,Python,EUR,Euro,European Euro,1,143.56,144.21
croatia,Michael Sanchez,788-604-6012x832,KW,C#,EUR,Euro,European Euro,1,143.56,144.21
kuwait,Caroline Tran,+1-833-467-4036x408,PK,PHP,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
switzerland,Michael Myers,891.329.1260x500,KN,Python,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
spain,Tammy Ross,7545956805,,C#,EUR,Euro,European Euro,1,143.56,144.21
nauru,Michael Ellis,(319)348-6269x28197,GH,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
american samoa,Kimberly Hendricks,(868)705-3342x162,JO,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
guam,Gary Young,+1-900-922-8977x191,CF,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
portugal,Stephen Harper,(771)977-7875,GT,Python,EUR,Euro,European Euro,1,143.56,144.21
portugal,Matthew Sherman,(468)482-4969x76042,ST,Java,EUR,Euro,European Euro,1,143.56,144.21
american samoa,William Hopkins,(513)457-6569,GD,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
china,Antonio Smith,582.316.4388x806,LT,C#,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
san marino,Ashley Woods,773.603.6039x86195,KH,Python,EUR,Euro,European Euro,1,143.56,144.21
bahrain,Victoria Webb,9654036070,FI,C#,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
panama,Julie Grant,367-695-6156,DJ,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
hong kong,Mckenzie Monroe,9154945730,SK,Python,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
slovenia,Johnny Berry,+1-410-763-5230x9870,SM,C#,EUR,Euro,European Euro,1,143.56,144.21
guadeloupe,Sarah Johnson,863.547.9869x4575,ZA,PHP,EUR,Euro,European Euro,1,143.56,144.21
spain,Derek Mitchell,718.305.5687,BD,Java,EUR,Euro,European Euro,1,143.56,144.21
tuvalu,Richard Edwards,514-604-1155x80649,LT,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
switzerland,Jessica Duffy,979.994.2414x24984,HN,PHP,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
cyprus,Erica Ryan,715-266-7124,LS,C#,EUR,Euro,European Euro,1,143.56,144.21
malta,Marissa Jones,991.406.2403x509,SR,Java,EUR,Euro,European Euro,1,143.56,144.21
bhutan,Kimberly Ruiz,(583)632-7839x99342,VU,Python,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
mayotte,Mary Holmes,(892)734-3751x7881,CV,Java,EUR,Euro,European Euro,1,143.56,144.21
tuvalu,Lindsey Lin,5459829414,MY,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
ecuador,Mr. Jeffrey Bowman,575-764-1239x4907,UZ,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
germany,Kara Cline,001-377-752-5660x8598,BH,Python,EUR,Euro,European Euro,1,143.56,144.21
puerto rico,Adam Foster,547-562-9956x64046,PE,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
estonia,Darlene Gutierrez,4452888878,TV,Java,EUR,Euro,European Euro,1,143.56,144.21
el salvador,Charles Harris,+1-484-796-7768x0539,SR,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
isle of man,Michelle Ballard,469.607.8228x003,NL,Python,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
belgium,Robert Joseph,341.327.5772x73604,CA,C#,EUR,Euro,European Euro,1,143.56,144.21
greece,Vincent Higgins,+1-986-266-9624x9081,EC,C#,EUR,Euro,European Euro,1,143.56,144.21
canada,Travis Ortiz,857.484.1551,LA,Python,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
kuwait,Brandi Wright,547.360.2831x1859,SK,PHP,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
latvia,Jennifer Hunter,862-873-0358,BZ,Java,EUR,Euro,European Euro,1,143.56,144.21
qatar,Shawn Barton,636-651-3882x8297,MH,C#,QAR,Qatari Rial,Qatari Riyal,1,36.57,36.73
christmas island,Steven Johnson,(950)572-9771,BI,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
hong kong,Brent Evans,4196067036,DE,PHP,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
france,Robert Pacheco,880-377-1288x7465,JO,Java,EUR,Euro,European Euro,1,143.56,144.21
bahrain,Casey Morgan,247-442-9265x78923,TH,Java,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
denmark,Cathy Duffy,001-572-918-7166x52246,PH,PHP,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
latvia,Billy Martin,001-489-540-4902,TV,Java,EUR,Euro,European Euro,1,143.56,144.21
christmas island,Jacob Oneal,221-680-4272x487,,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
panama,Eric Curtis,+1-556-323-0923x716,GT,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
greenland,Christina Shaffer,+1-908-564-8991x912,EG,C#,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
american samoa,Kimberly Moreno,(976)584-6682,GM,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
mayotte,Chloe Hess,(722)281-4228x439,NI,Python,EUR,Euro,European Euro,1,143.56,144.21
slovenia,Wendy Johnson,001-530-553-0864x58166,MH,Java,EUR,Euro,European Euro,1,143.56,144.21
denmark,Allison White,+1-791-280-4462x0414,AO,PHP,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
guam,Amanda Rivera,001-270-900-5503x8058,DE,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
portugal,David Huang,999.750.4215x423,SK,Java,EUR,Euro,European Euro,1,143.56,144.21
italy,Joshua Martinez,2876886188,TR,Python,EUR,Euro,European Euro,1,143.56,144.21
china,Kim Murphy,886-643-8480,GW,Java,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
malaysia,Donald Mcdaniel,(252)988-2173,BB,C#,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
malta,Allison Palmer,(910)794-0752x50983,BF,Java,EUR,Euro,European Euro,1,143.56,144.21
nauru,Brenda Williams,435-650-2543x246,PT,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
china,Vincent Walton,001-984-631-1644x935,OM,Java,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
belgium,Mary Hardy,(892)929-8551,TL,Java,EUR,Euro,European Euro,1,143.56,144.21
japan,Holly Gibson,4604530610,UZ,C#,JPY,Yen,Japanese Yen,10,8.63,8.67
japan,Maria Hart,359-686-5490x03006,CR,Java,JPY,Yen,Japanese Yen,10,8.63,8.67
saint pierre and miquelon,Corey Torres,510.251.2205x83834,BS,C#,EUR,Euro,European Euro,1,143.56,144.21
greece,Richard Hill,262-538-3075x59991,MM,Python,EUR,Euro,European Euro,1,143.56,144.21
croatia,Julian Hodge,001-739-590-4586x52642,MT,C#,EUR,Euro,European Euro,1,143.56,144.21
germany,Daniel Wall,815.842.6520x64216,TN,C#,EUR,Euro,European Euro,1,143.56,144.21
india,Dustin Gregory,(618)856-9283,ZW,Python,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
singapore,Alicia Hensley,587-890-2471x7124,SR,Java,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
lithuania,Renee Martinez,(794)953-2192,TT,Python,EUR,Euro,European Euro,1,143.56,144.21
puerto rico,Lauren Brown,(747)820-8161,VU,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
guam,Jose Yates,577-769-9856,KI,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
martinique,Alexandra Ross,974.893.5871,AR,C#,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Jennifer Williams,873.619.5721x7908,AM,Python,EUR,Euro,European Euro,1,143.56,144.21
australia,Thomas Erickson,760-745-7738x9136,VC,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
ireland,Elizabeth Garrett,001-357-907-6399x9339,NP,C#,EUR,Euro,European Euro,1,143.56,144.21
china,John Goodwin,656.259.7846,KR,PHP,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
greenland,Jennifer Morris,3752767112,WS,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
andorra,Mr. Corey Moore,6599508142,PE,Java,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Janice Ortiz,+1-911-837-3904x001,TD,Java,EUR,Euro,European Euro,1,143.56,144.21
qatar,Jerry Cole,+1-700-637-3199x2152,ES,Python,QAR,Qatari Rial,Qatari Riyal,1,36.57,36.73
el salvador,Elizabeth Brooks,(461)949-4385,TH,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
panama,Samuel Campbell,5133779201,KN,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
norfolk island,Cynthia Garcia,5729911320,LR,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
greece,Mr. Frederick Proctor Jr.,+1-533-613-2548x12019,UA,Java,EUR,Euro,European Euro,1,143.56,144.21
denmark,Theodore Mcdowell,535.289.4146x42189,CG,PHP,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
palau,Jamie Carter,+1-220-722-7251x153,EG,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
sweden,Michelle Bass,+1-809-204-6885,IN,Python,SEK,Swedish Krona,Swedish Kroner,1,12.29,12.34
canada,Kathy Everett,+1-506-411-3037,EG,PHP,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
norfolk island,Sandra Hall,001-534-628-4151x5825,ID,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
panama,Joe Arellano,(218)524-0154,IN,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
canada,Denise Lozano,(480)752-7098x780,MG,PHP,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
andorra,James Hudson,703.654.5453x945,PT,Java,EUR,Euro,European Euro,1,143.56,144.21
japan,Loretta Ramirez,694-463-1376x0169,RS,Python,JPY,Yen,Japanese Yen,10,8.63,8.67
latvia,Diana Jones,(799)496-1258x372,MK,Python,EUR,Euro,European Euro,1,143.56,144.21
timor-leste,Ana Walters,001-450-518-3235x328,GR,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
jersey,Colleen Gonzalez,287-558-9134x827,GY,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
croatia,Robert Morris,(805)425-5678x0877,MY,Python,EUR,Euro,European Euro,1,143.56,144.21
greenland,Jeffrey Ramirez,455.611.4357x51205,UZ,Python,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
guadeloupe,Rachael Stewart,+1-709-335-1764,,PHP,EUR,Euro,European Euro,1,143.56,144.21
bhutan,Tammy Braun,401.920.1962x80922,DK,Java,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
norfolk island,James Davis,438-970-1310x016,PW,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
australia,Daniel Nelson,398.670.1194x38640,BW,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
bhutan,Monique Myers PhD,(388)372-5185,KP,Java,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
martinique,Kyle Rios,001-969-758-9702,SC,Java,EUR,Euro,European Euro,1,143.56,144.21
denmark,John Mccullough,368-516-6430,ZW,PHP,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
china,Lauren Rogers,(635)916-0300,BE,C#,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
croatia,Joe Nguyen,(292)463-0957,AZ,C#,EUR,Euro,European Euro,1,143.56,144.21
monaco,Christine Clark,498.201.0127,MG,Java,EUR,Euro,European Euro,1,143.56,144.21
malaysia,Stephanie Weeks,250.623.3615x850,MY,C#,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
san marino,Charles Curry,500-828-7220x461,AE,PHP,EUR,Euro,European Euro,1,143.56,144.21
san marino,Terry Sutton,(566)671-6199x2801,MC,Python,EUR,Euro,European Euro,1,143.56,144.21
slovenia,Luke Soto,742-386-6620,EE,C#,EUR,Euro,European Euro,1,143.56,144.21
ireland,Edward Small,001-314-730-4021x4954,LA,PHP,EUR,Euro,European Euro,1,143.56,144.21
china,Laura Butler,+1-673-598-0082x633,MM,Java,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
canada,Taylor Barnett,(547)340-0458,GH,C#,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
mayotte,Jeffrey Brady,291.357.4025x49755,SG,Python,EUR,Euro,European Euro,1,143.56,144.21
guam,Mary Carney,892-875-4727x83403,CH,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
germany,Lisa Alvarez,843.377.1756,DE,Java,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Alex Lee,729-612-4106,CA,C#,EUR,Euro,European Euro,1,143.56,144.21
australia,Beverly Little,001-503-951-0112x007,GY,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
japan,Stephanie Clark,001-894-613-8400x2431,AR,Python,JPY,Yen,Japanese Yen,10,8.63,8.67
malaysia,Theresa Delgado,001-215-442-9909x714,LC,Java,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
norfolk island,Lori Davis,589-966-9270x5232,BR,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
palau,Mr. Paul Jones,547.707.4248x02606,GR,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
kiribati,Ashley Mcmahon,615.566.9430x5855,AF,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
mayotte,Donna Smith,+1-981-776-4410,QA,PHP,EUR,Euro,European Euro,1,143.56,144.21
kuwait,Shelby Lewis,705.745.4028,FM,PHP,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
monaco,Wesley Hall,(888)338-9330x037,EE,C#,EUR,Euro,European Euro,1,143.56,144.21
isle of man,Nancy Barnes,548.208.2956,SN,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
estonia,Michael Ramirez,568-354-6292,MU,Java,EUR,Euro,European Euro,1,143.56,144.21
palau,James Elliott,+1-858-740-9951x25797,MH,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
nauru,Christine Reese,656-707-0332,KH,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
finland,Kelly Gates,562-862-6874,ID,C#,EUR,Euro,European Euro,1,143.56,144.21
luxembourg,Steven Tucker,+1-983-673-7253x378,LS,C#,EUR,Euro,European Euro,1,143.56,144.21
hong kong,Dana Cruz,911.945.4793,LK,Python,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
liechtenstein,Todd Watson,001-246-518-7523x250,PL,C#,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
canada,Justin Good,7513388355,KI,C#,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
sweden,Daniel Collier,869-627-4140x91870,KM,C#,SEK,Swedish Krona,Swedish Kroner,1,12.29,12.34
finland,Courtney Moore,+1-982-472-8741x5941,GW,C#,EUR,Euro,European Euro,1,143.56,144.21
isle of man,Christine Garcia,783-264-9677,TN,PHP,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
croatia,Melissa Luna,8903342637,AT,Python,EUR,Euro,European Euro,1,143.56,144.21
martinique,Bradley Morse,+1-719-332-1294x367,UG,C#,EUR,Euro,European Euro,1,143.56,144.21
saint pierre and miquelon,Eric Foley,(700)614-9034x70448,TZ,Python,EUR,Euro,European Euro,1,143.56,144.21
puerto rico,Olivia Warner,371.611.9379x170,AD,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
switzerland,Michael Calderon,829.357.0277x85719,KM,C#,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
kuwait,Jeffrey Kim,299.941.9353,BG,Java,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
norfolk island,Melissa Brooks,001-355-779-4156x7569,KN,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
spain,Nicole Diaz,+1-220-711-3943x481,KI,Python,EUR,Euro,European Euro,1,143.56,144.21
finland,Dustin Sweeney,001-588-706-1596x95163,ZW,C#,EUR,Euro,European Euro,1,143.56,144.21
luxembourg,Pamela Martinez,823-362-3711,AL,Python,EUR,Euro,European Euro,1,143.56,144.21
puerto rico,Wesley Cooper,441-726-3494,BZ,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
canada,Jenna Andrews,280.830.9584x2569,BT,Python,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
guam,Marissa Lopez,997.783.6613,SO,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
bhutan,Isaiah Hall,+1-859-660-3181x8662,UY,C#,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
martinique,Steven Liu,001-241-283-1836x90267,DZ,PHP,EUR,Euro,European Euro,1,143.56,144.21
kiribati,Claudia Henry,2146883538,PL,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
malta,Aaron Mendoza,741.491.9550x702,BG,Java,EUR,Euro,European Euro,1,143.56,144.21
canada,Aaron Olson,+1-550-396-2369x710,LV,PHP,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
denmark,Melinda Hammond,(260)448-7954x6483,MU,Python,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
christmas island,Rose Davis DDS,(472)240-3445x581,UA,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
mayotte,Ryan Stevenson,639.548.0160x4024,DM,PHP,EUR,Euro,European Euro,1,143.56,144.21
guernsey,Daniel Anderson,(433)697-4015x83549,BA,Java,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
isle of man,Rachael Bates,+1-715-974-1610x5887,ZM,Python,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
tuvalu,Mark Hall,216-682-9501,SD,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
lithuania,Mary May,001-328-861-7848x0389,FI,C#,EUR,Euro,European Euro,1,143.56,144.21
andorra,Travis Ross,+1-948-386-4606x1303,TO,Java,EUR,Euro,European Euro,1,143.56,144.21
el salvador,Crystal Williams,661-302-9709,BS,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
hong kong,Steven Patterson,764-629-3917,SZ,C#,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
australia,Christopher Watson DDS,5633671340,CV,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
france,Justin Stout,(699)737-5601,DZ,Python,EUR,Euro,European Euro,1,143.56,144.21
puerto rico,Sherry Hernandez MD,283.622.8396,TM,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
norfolk island,Leah Anderson,338.496.1965x2492,SV,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
singapore,Isaac Le,813-883-8114x562,BJ,C#,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
puerto rico,Laura Combs,+1-867-357-3857x84456,GH,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
finland,Daniel Campbell,001-471-905-3497x16622,LS,Python,EUR,Euro,European Euro,1,143.56,144.21
greenland,Erika Hanna,001-975-251-7229x07678,BF,PHP,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
kuwait,Amy Baldwin,(395)964-0694x13513,KR,Python,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
greenland,Rebecca White,001-261-207-4561x4790,VN,C#,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
jersey,Savannah Gonzalez,+1-716-340-8514x939,BT,Python,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
san marino,Edward Jones,(325)515-6180x6712,NL,Python,EUR,Euro,European Euro,1,143.56,144.21
china,Heather Meadows,810.613.7224x8026,BO,PHP,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
estonia,Francisco Zuniga,+1-214-387-2506x8097,LT,Python,EUR,Euro,European Euro,1,143.56,144.21
japan,Thomas Howell,272-716-8071,LI,C#,JPY,Yen,Japanese Yen,10,8.63,8.67
